,word,read,hinshi,score
20449,月番,つきばん,名詞,-1
20450,煮付,につけ,名詞,-1
20451,縮刷,しゅくさつ,名詞,-1
20452,願掛け,がんかけ,名詞,-1
20453,風紀,ふうき,名詞,-1
20454,禅家,ぜんけ,名詞,-1
20455,国花,こっか,名詞,-1
20456,太陽年,たいようねん,名詞,-1
20457,書癖,しょへき,名詞,-1
20458,ギヤ,ギヤ,名詞,-1
20459,サイクリング,サイクリング,名詞,-1
20460,者共,ものども,名詞,-1
20461,方様,かたさま,名詞,-1
20462,満,まん,名詞,-1
20463,メリンス,メリンス,名詞,-1
20464,てっきん,てっきんコンクリート,名詞,-1
20465,熟む,うむ,動詞,-1
20466,知謀,ちぼう,名詞,-1
20467,田,た,名詞,-1
20468,柳箸,やなぎばし,名詞,-1
20469,フィーバー,フィーバー,名詞,-1
20470,概算,がいさん,名詞,-1
20471,デー,デーパック,名詞,-1
20472,売上,うりあげ,名詞,-1
20473,刻み足,きざみあし,名詞,-1
20474,番犬,ばんけん,名詞,-1
20475,散り散り,ちりぢり,名詞,-1
20476,星雲,せいうん,名詞,-1
20477,分数,ぶんすう,名詞,-1
20478,凸坊,でこぼう,名詞,-1
20479,梅雨,つゆいり,名詞,-1
20480,大番,おおばん,名詞,-1
20481,出湯,いでゆ,名詞,-1
20482,ベルツ水,ベルツすい,名詞,-1
20483,亡き数,なきかず,名詞,-1
20484,超短波,ちょうたんぱ,名詞,-1
20485,大衆課税,たいしゅうかぜい,名詞,-1
20486,榕樹,ようじゅ,名詞,-1
20487,役立てる,やくだてる,動詞,-1
20488,納屋,なや,名詞,-1
20489,祖国,そこく,名詞,-1
20490,談じ込む,だんじこむ,動詞,-1
20491,強談判,こわだんぱん,名詞,-1
20492,弥生,やよい,名詞,-1
20493,卸売,おろしうり,名詞,-1
20494,銘文,めいぶん,名詞,-1
20495,治略,ちりゃく,名詞,-1
20496,賊将,ぞくしょう,名詞,-1
20497,鶏冠,けいかん,名詞,-1
20498,帆掛舟,ほかけぶね,名詞,-1
20499,申文,もうしぶみ,名詞,-1
20500,キッチン,キッチン,名詞,-1
20501,活魚車,かつぎょしゃ,名詞,-1
20502,一律,いちりつ,名詞,-1
20503,魚族,ぎょぞく,名詞,-1
20504,無官の太夫,むかんのたゆう,名詞,-1
20505,段鼻,だんばな,名詞,-1
20506,自給,じきゅう,名詞,-1
20507,金扇,きんせん,名詞,-1
20508,エレキ,エレキギター,名詞,-1
20509,ビザ,ビザ,名詞,-1
20510,剛性,ごうせい,名詞,-1
20511,眩く,くるめく,動詞,-1
20512,内閣総理大臣,ないかくそうりだいじん,名詞,-1
20513,絵解き,えとき,名詞,-1
20514,法界,ほうかい,名詞,-1
20515,放下,ほうげ,名詞,-1
20516,民権,みんけん,名詞,-1
20517,青筋,あおすじ,名詞,-1
20518,ハイボール,ハイボール,名詞,-1
20519,内侍所,ないしどころ,名詞,-1
20520,塾生,じゅくせい,名詞,-1
20521,切株,きりかぶ,名詞,-1
20522,デリンジャー現象,デリンジャーげんしょう,名詞,-1
20523,精密,せいみつ,名詞,-1
20524,庶務,しょむ,名詞,-1
20525,表座敷,おもてざしき,名詞,-1
20526,巨万,きょまん,名詞,-1
20527,人入れ,ひといれ,名詞,-1
20528,御用商人,ごようしょうにん,名詞,-1
20529,駁する,ばくする,動詞,-1
20530,類推,るいすい,名詞,-1
20531,打綿,うちわた,名詞,-1
20532,宿帳,やどちょう,名詞,-1
20533,荷台,にだい,名詞,-1
20534,型式,かたしき,名詞,-1
20535,懇望,こんもう,名詞,-1
20536,流用,りゅうよう,名詞,-1
20537,濃縮,のうしゅく,名詞,-1
20538,まるぽちゃ,まるぽちゃ,名詞,-1
20539,千枚漬,せんまいづけ,名詞,-1
20540,邪魔っ気,じゃまっけ,名詞,-1
20541,木灰,きばい,名詞,-1
20542,滅私,めっし,名詞,-1
20543,橋銭,はしせん,名詞,-1
20544,凍り豆腐,こおりどうふ,名詞,-1
20545,インプレッション,インプレッション,名詞,-1
20546,アセテート,アセテート,名詞,-1
20547,南画,なんが,名詞,-1
20548,ナイター,ナイター,名詞,-1
20549,入党,にゅうとう,名詞,-1
20550,程度問題,ていどもんだい,名詞,-1
20551,町村組合,ちょうそんくみあい,名詞,-1
20552,玄関番,げんかんばん,名詞,-1
20553,キャピタル,キャピタル,名詞,-1
20554,俄仕込み,にわかじこみ,名詞,-1
20555,ポインター,ポインター,名詞,-1
20556,仕舞,しまい,名詞,-1
20557,親等,しんとう,名詞,-1
20558,積重なる,つみかさなる,動詞,-1
20559,わざくれ,わざくれ,名詞,-1
20560,腰揚げ,こしあげ,名詞,-1
20561,面疔,めんちょう,名詞,-1
20562,御教書,みぎょうしょ,名詞,-1
20563,急電,きゅうでん,名詞,-1
20564,鉢植,はちうえ,名詞,-1
20565,ドル,ドル,名詞,-1
20566,長四角,ながしかく,名詞,-1
20567,同属,どうぞく,名詞,-1
20568,小字,こあざ,名詞,-1
20569,祭儀,さいぎ,名詞,-1
20570,整流,せいりゅう,名詞,-1
20571,供出,きょうしゅつ,名詞,-1
20572,突堤,とってい,名詞,-1
20573,ざわめく,ざわめく,動詞,-1
20574,時候,じこう,名詞,-1
20575,会期,かいき,名詞,-1
20576,人払い,ひとばらい,名詞,-1
20577,酒保,しゅほ,名詞,-1
20578,混食,こんしょく,名詞,-1
20579,血路,けつろ,名詞,-1
20580,夜道,よみち,名詞,-1
20581,禍福,かふく,名詞,-1
20582,姫,き,名詞,-1
20583,パイナップル,パイナップル,名詞,-1
20584,野宿,のじゅく,名詞,-1
20585,天南星,てんなんしょう,名詞,-1
20586,白地図,はくちず,名詞,-1
20587,精微,せいび,名詞,-1
20588,派出婦,はしゅつふ,名詞,-1
20589,二次元,にじげん,名詞,-1
20590,訂正,ていせい,名詞,-1
20591,相乗平均,そうじょうへいきん,名詞,-1
20592,打刻,だこく,名詞,-1
20593,高段,こうだん,名詞,-1
20594,芽吹く,めぶく,動詞,-1
20595,けしき,けしきばむ,動詞,-1
20596,一決,いっけつ,名詞,-1
20597,名刺判,めいしばん,名詞,-1
20598,段幕,だんまく,名詞,-1
20599,震音,しんおん,名詞,-1
20600,八文字,はちもんじ,名詞,-1
20601,虫除け,むしよけ,名詞,-1
20602,本管,ほんかん,名詞,-1
20603,日賦,ひぶ,名詞,-1
20604,蠅帳,はいちょう,名詞,-1
20605,絵本,えほん,名詞,-1
20606,三下り,さんさがり,名詞,-1
20607,手枕,てまくら,名詞,-1
20608,岩魚,いわな,名詞,-1
20609,早昼,はやひる,名詞,-1
20610,細部,さいぶ,名詞,-1
20611,御構,おかまい,名詞,-1
20612,重刷,じゅうさつ,名詞,-1
20613,薄明,はくめい,名詞,-1
20614,強いて,しいて,副詞,-1
20615,遠称,えんしょう,名詞,-1
20616,ヘルパー,ヘルパー,名詞,-1
20617,戦役,せんえき,名詞,-1
20618,原器,げんき,名詞,-1
20619,電請,でんせい,名詞,-1
20620,脊索,せきさく,名詞,-1
20621,協同,きょうどう,名詞,-1
20622,通し矢,とおしや,名詞,-1
20623,手榴弾,しゅりゅうだん,名詞,-1
20624,賤民,せんみん,名詞,-1
20625,川止,かわどめ,名詞,-1
20626,火取虫,ひとりむし,名詞,-1
20627,時計回り,とけいまわり,名詞,-1
20628,譜面,ふめん,名詞,-1
20629,成績,せいせき,名詞,-1
20630,雪腹,ゆきばら,名詞,-1
20631,速記,そっき,名詞,-1
20632,株,くいぜ,名詞,-1
20633,内戦,ないせん,名詞,-1
20634,ブラック,ブラックボックス,名詞,-1
20635,念誦,ねんじゅ,名詞,-1
20636,船腹,せんぷく,名詞,-1
20637,される,される,動詞,-1
20638,愛蔵,あいぞう,名詞,-1
20639,加速度,かそくど,名詞,-1
20640,叩き台,たたきだい,名詞,-1
20641,人声,ひとごえ,名詞,-1
20642,胆,たん,名詞,-1
20643,血目,ちめ,名詞,-1
20644,轟然,ごうぜん,名詞,-1
20645,特需,とくじゅ,名詞,-1
20646,列する,れっする,動詞,-1
20647,冷蔵庫,れいぞうこ,名詞,-1
20648,ちょっきり,ちょっきり,副詞,-1
20649,売声,うりごえ,名詞,-1
20650,リスト,リストアップ,名詞,-1
20651,杉原,すぎはら,名詞,-1
20652,穂波,ほなみ,名詞,-1
20653,配膳,はいぜん,名詞,-1
20654,早手回し,はやてまわし,名詞,-1
20655,給養,きゅうよう,名詞,-1
20656,日出,にっしゅつ,名詞,-1
20657,陰極管,いんきょくかん,名詞,-1
20658,密通,みっつう,名詞,-1
20659,表具師,ひょうぐし,名詞,-1
20660,本舗,ほんぽ,名詞,-1
20661,奔命,ほんめい,名詞,-1
20662,画仙紙,がせんし,名詞,-1
20663,要地,ようち,名詞,-1
20664,断じて,だんじて,副詞,-1
20665,タンカー,タンカー,名詞,-1
20666,本能,ほんのう,名詞,-1
20667,後鉢巻,うしろはちまき,名詞,-1
20668,継馬,つぎうま,名詞,-1
20669,がらんと,がらんと,副詞,-1
20670,酸欠,さんけつ,名詞,-1
20671,鯔,ぼら,名詞,-1
20672,盲縞,めくらじま,名詞,-1
20673,脂下がる,やにさがる,動詞,-1
20674,実兄,じっけい,名詞,-1
20675,仮の世,かりのよ,名詞,-1
20676,大宮,おおみや,名詞,-1
20677,試補,しほ,名詞,-1
20678,眼界,がんかい,名詞,-1
20679,シャワー,シャワー,名詞,-1
20680,運筆,うんぴつ,名詞,-1
20681,火星,かせい,名詞,-1
20682,吸気,きゅうき,名詞,-1
20683,驀進,ばくしん,名詞,-1
20684,ＭＫＳＡ単位系,エムケーエスエーたんいけい,名詞,-1
20685,萵苣,ちさ,名詞,-1
20686,気慰み,きなぐさみ,名詞,-1
20687,外販,がいはん,名詞,-1
20688,拗音,ようおん,名詞,-1
20689,銃口,じゅうこう,名詞,-1
20690,春一番,はるいちばん,名詞,-1
20691,月極め,つきぎめ,名詞,-1
20692,一輪車,いちりんしゃ,名詞,-1
20693,ダイニング,ダイニング,名詞,-1
20694,浦里,うらざと,名詞,-1
20695,織地,おりじ,名詞,-1
20696,撃墜,げきつい,名詞,-1
20697,十手,じって,名詞,-1
20698,居竦まる,いすくまる,動詞,-1
20699,作家,さっか,名詞,-1
20700,貝割,かいわり,名詞,-1
20701,鉄橋,てっきょう,名詞,-1
20702,タコグラフ,タコグラフ,名詞,-1
20703,裏門,うらもん,名詞,-1
20704,主音,しゅおん,名詞,-1
20705,出炭,しゅったん,名詞,-1
20706,動産,どうさん,名詞,-1
20707,ラプソディー,ラプソディー,名詞,-1
20708,協約,きょうやく,名詞,-1
20709,内陸,ないりく,名詞,-1
20710,御納戸役,おなんどやく,名詞,-1
20711,万屋,よろずや,名詞,-1
20712,小心翼翼,しょうしんよくよく,名詞,-1
20713,箜篌,くご,名詞,-1
20714,夏座敷,なつざしき,名詞,-1
20715,中年,ちゅうねん,名詞,-1
20716,横っ面,よこっつら,名詞,-1
20717,グランド,グランド,名詞,-1
20718,海道,かいどう,名詞,-1
20719,相する,そうする,動詞,-1
20720,逃げ口上,にげこうじょう,名詞,-1
20721,タン,タン,名詞,-1
20722,水上警察,すいじょうけいさつ,名詞,-1
20723,伎楽,ぎがく,名詞,-1
20724,冷飯食い,ひやめしくい,名詞,-1
20725,亜炭,あたん,名詞,-1
20726,重役,じゅうやく,名詞,-1
20727,主我,しゅが,名詞,-1
20728,客冬,かくとう,名詞,-1
20729,白露,はくろ,名詞,-1
20730,心木,しんぎ,名詞,-1
20731,代,しろ,名詞,-1
20732,塗,ぬり,名詞,-1
20733,連判,れんばん,名詞,-1
20734,皇位,こうい,名詞,-1
20735,総決算,そうけっさん,名詞,-1
20736,一義,いちぎ,名詞,-1
20737,一軒家,いっけんや,名詞,-1
20738,大判,おおばん,名詞,-1
20739,自首,じしゅ,名詞,-1
20740,調整,ちょうせい,名詞,-1
20741,先途,せんど,名詞,-1
20742,硼素,ほうそ,名詞,-1
20743,利己,りこ,名詞,-1
20744,形而下,けいじか,名詞,-1
20745,ペース,ペースメーカー,名詞,-1
20746,ｐＨ,ピーエイチ,名詞,-1
20747,世,せい,名詞,-1
20748,嗅覚,きゅうかく,名詞,-1
20749,合意,ごうい,名詞,-1
20750,道教,どうきょう,名詞,-1
20751,東征,とうせい,名詞,-1
20752,書房,しょぼう,名詞,-1
20753,軽油,けいゆ,名詞,-1
20754,初夜権,しょやけん,名詞,-1
20755,甲,かん,名詞,-1
20756,諸人,もろびと,名詞,-1
20757,防共,ぼうきょう,名詞,-1
20758,筋向い,すじむかい,名詞,-1
20759,踏みしだく,ふみしだく,動詞,-1
20760,当限,とうぎり,名詞,-1
20761,印刻,いんこく,名詞,-1
20762,ソフト,ソフトドリンク,名詞,-1
20763,致仕,ちし,名詞,-1
20764,買食い,かいぐい,名詞,-1
20765,軍用,ぐんよう,名詞,-1
20766,スコア,スコアブック,名詞,-1
20767,斜辺,しゃへん,名詞,-1
20768,配電,はいでん,名詞,-1
20769,大厄,たいやく,名詞,-1
20770,温習,おんしゅう,名詞,-1
20771,仙女,せんじょ,名詞,-1
20772,粒食,りゅうしょく,名詞,-1
20773,低位,ていい,名詞,-1
20774,不日,ふじつ,副詞,-1
20775,俗論,ぞくろん,名詞,-1
20776,遠海,えんかい,名詞,-1
20777,属領,ぞくりょう,名詞,-1
20778,クライミング,クライミング,名詞,-1
20779,破瓜期,はかき,名詞,-1
20780,尼僧,にそう,名詞,-1
20781,甚句,じんく,名詞,-1
20782,スラックス,スラックス,名詞,-1
20783,返信,へんしん,名詞,-1
20784,憂慮,ゆうりょ,名詞,-1
20785,掃立て,はきたて,名詞,-1
20786,サテン,サテン,名詞,-1
20787,賄,まかない,名詞,-1
20788,毒魚,どくぎょ,名詞,-1
20789,胎動,たいどう,名詞,-1
20790,質札,しちふだ,名詞,-1
20791,外接,がいせつ,名詞,-1
20792,準用,じゅんよう,名詞,-1
20793,総評,そうひょう,名詞,-1
20794,振付,ふりつけ,名詞,-1
20795,撃破,げきは,名詞,-1
20796,選手権,せんしゅけん,名詞,-1
20797,空電,くうでん,名詞,-1
20798,武略,ぶりゃく,名詞,-1
20799,回米,かいまい,名詞,-1
20800,角書,つのがき,名詞,-1
20801,概評,がいひょう,名詞,-1
20802,鼈,すっぽん,名詞,-1
20803,何首烏,かしゅう,名詞,-1
20804,貰い下げる,もらいさげる,動詞,-1
20805,私書箱,ししょばこ,名詞,-1
20806,山骨,さんこつ,名詞,-1
20807,灰分,かいぶん,名詞,-1
20808,渾一,こんいつ,名詞,-1
20809,内親王,ないしんのう,名詞,-1
20810,信用状,しんようじょう,名詞,-1
20811,主情,しゅじょう,名詞,-1
20812,心地,ここち,名詞,-1
20813,レタリング,レタリング,名詞,-1
20814,通宝,つうほう,名詞,-1
20815,宗匠,そうしょう,名詞,-1
20816,一日,ついたち,名詞,-1
20817,身上,しんしょう,名詞,-1
20818,無我夢中,むがむちゅう,名詞,-1
20819,番太郎,ばんたろう,名詞,-1
20820,乾,かん,名詞,-1
20821,妖婦,ようふ,名詞,-1
20822,社線,しゃせん,名詞,-1
20823,歌祭文,うたざいもん,名詞,-1
20824,配合,はいごう,名詞,-1
20825,協商,きょうしょう,名詞,-1
20826,丁幾,チンキ,名詞,-1
20827,鑑みる,かんがみる,動詞,-1
20828,空取引,くうとりひき,名詞,-1
20829,争点,そうてん,名詞,-1
20830,全巻,ぜんかん,名詞,-1
20831,丸寝,まるね,名詞,-1
20832,姥,うば,名詞,-1
20833,複利法,ふくりほう,名詞,-1
20834,墓前,ぼぜん,名詞,-1
20835,一中節,いっちゅうぶし,名詞,-1
20836,排日,はいにち,名詞,-1
20837,註,ちゅう,名詞,-1
20838,自作,じさく,名詞,-1
20839,食い上げ,くいあげ,名詞,-1
20840,焼入れ,やきいれ,名詞,-1
20841,軍令,ぐんれい,名詞,-1
20842,電動機,でんどうき,名詞,-1
20843,無駄食い,むだぐい,名詞,-1
20844,生食,せいしょく,名詞,-1
20845,椿油,つばきあぶら,名詞,-1
20846,梓,し,名詞,-1
20847,祭典,さいてん,名詞,-1
20848,クレーン,クレーン,名詞,-1
20849,船板塀,ふないたべい,名詞,-1
20850,湯浴み,ゆあみ,名詞,-1
20851,氷室,ひむろ,名詞,-1
20852,重詰,じゅうづめ,名詞,-1
20853,虚虚実実,きょきょじつじつ,名詞,-1
20854,フィート,フィート,名詞,-1
20855,渋茶,しぶちゃ,名詞,-1
20856,私生子,しせいし,名詞,-1
20857,実習,じっしゅう,名詞,-1
20858,直音,ちょくおん,名詞,-1
20859,腹筋,ふっきん,名詞,-1
20860,ロゴス,ロゴス,名詞,-1
20861,駐在,ちゅうざい,名詞,-1
20862,知事,ちじ,名詞,-1
20863,能う,あたう,動詞,-1
20864,新嘗祭,にいなめさい,名詞,-1
20865,電路,でんろ,名詞,-1
20866,タップ,タップダンス,名詞,-1
20867,抜刷,ぬきずり,名詞,-1
20868,未設,みせつ,名詞,-1
20869,宗義,しゅうぎ,名詞,-1
20870,ラバ,ラバ,名詞,-1
20871,馳せる,はせる,動詞,-1
20872,誂える,あつらえる,動詞,-1
20873,語感,ごかん,名詞,-1
20874,抱く,いだく,動詞,-1
20875,後家,ごけ,名詞,-1
20876,クリニック,クリニック,名詞,-1
20877,光電管,こうでんかん,名詞,-1
20878,七回忌,しちかいき,名詞,-1
20879,櫓門,やぐらもん,名詞,-1
20880,フルート,フルート,名詞,-1
20881,旅団,りょだん,名詞,-1
20882,分会,ぶんかい,名詞,-1
20883,無月,むげつ,名詞,-1
20884,平面図,へいめんず,名詞,-1
20885,初生,しょせい,名詞,-1
20886,砂舟,すなぶね,名詞,-1
20887,転び,ころび,名詞,-1
20888,到達,とうたつ,名詞,-1
20889,見渡す,みわたす,動詞,-1
20890,僧庵,そうあん,名詞,-1
20891,野暮用,やぼよう,名詞,-1
20892,大和,やまとなでしこ,名詞,-1
20893,ゼロ歳児,ゼロさいじ,名詞,-1
20894,何がさて,なにがさて,副詞,-1
20895,宣戦,せんせん,名詞,-1
20896,散点,さんてん,名詞,-1
20897,差前,さしまえ,名詞,-1
20898,欹てる,そばだてる,動詞,-1
20899,落魚,おちうお,名詞,-1
20900,調子付く,ちょうしづく,動詞,-1
20901,運営,うんえい,名詞,-1
20902,条令,じょうれい,名詞,-1
20903,求職,きゅうしょく,名詞,-1
20904,起句,きく,名詞,-1
20905,最賃,さいちん,名詞,-1
20906,死灰,しかい,名詞,-1
20907,開発,かいはつ,名詞,-1
20908,反問,はんもん,名詞,-1
20909,遠泳,えんえい,名詞,-1
20910,一波,いっぱ,名詞,-1
20911,サドル,サドル,名詞,-1
20912,無意味,むいみ,名詞,-1
20913,最大公約数,さいだいこうやくすう,名詞,-1
20914,小数点,しょうすうてん,名詞,-1
20915,袋縫,ふくろぬい,名詞,-1
20916,経,きょう,名詞,-1
20917,別れ路,わかれじ,名詞,-1
20918,遠忌,おんき,名詞,-1
20919,控訴,こうそ,名詞,-1
20920,芽立ち,めだち,名詞,-1
20921,文官,ぶんかん,名詞,-1
20922,種変り,たねがわり,名詞,-1
